开始时间：,,2025-10-21 16.33.24.134,2025-10-21 16.33.24.134,2025-10-21 16.33.24.134,2025-10-21 16.33.24.134,2025-10-21 16.33.24.134,2025-10-21 16.33.24.134
结束时间：,,2025-10-21 16.35.54.129,2025-10-21 16.35.54.129,2025-10-21 16.35.54.129,2025-10-21 16.35.54.129,2025-10-21 16.35.54.129,2025-10-21 16.35.54.129
采样频率：,,200Hz,200Hz,200Hz,200Hz,200Hz,200Hz
数据长度：,,30000,30000,30000,30000,30000,30000
序列号:,,201119103,201119084,201119085,201119088,201119101,201119105
测点标签:,,1,9084,9085,9088,9101,9105
序号：,相对时间,波高(mm),波高(mm),波高(mm),波高(mm),波高(mm),波高(mm)
29289,146.4400,1.4800,6.5431,1.5728,2.1827,-2.6652,-5.3187
29290,146.4450,1.3963,6.5757,1.6204,2.1888,-2.7333,-5.3913
29291,146.4500,1.3252,6.6103,1.7198,2.2025,-2.7928,-5.3948
29292,146.4550,1.2659,6.6039,1.7464,2.2116,-2.8690,-5.4806
29293,146.4600,1.1548,6.6239,1.7868,2.2259,-2.9446,-5.5049
29294,146.4650,1.0894,6.6340,1.8302,2.2379,-3.0235,-5.5615
29295,146.4700,1.0254,6.6475,1.8834,2.2782,-3.0557,-5.5741
29296,146.4750,0.9150,6.6540,1.9572,2.3094,-3.1364,-5.6373
29297,146.4800,0.8564,6.6760,2.0000,2.3249,-3.1931,-5.6522
29298,146.4850,0.7757,6.6846,2.0301,2.3584,-3.2754,-5.7620
29299,146.4900,0.6805,6.6862,2.0738,2.3328,-3.3069,-5.7336
29300,146.4950,0.5789,6.7061,2.1192,2.3380,-3.3822,-5.7650
29301,146.5000,0.4756,6.7273,2.1608,2.3503,-3.4359,-5.8109
29302,146.5050,0.3835,6.7584,2.1927,2.3617,-3.4893,-5.8069
29303,146.5100,0.2669,6.7043,2.2377,2.3922,-3.5504,-5.8584
29304,146.5150,0.1894,6.7577,2.2906,2.4198,-3.6199,-5.8599
29305,146.5200,0.0769,6.7374,2.3400,2.4231,-3.6663,-5.9091
29306,146.5250,-0.0041,6.7252,2.3606,2.4244,-3.7277,-5.9014
29307,146.5300,-0.0878,6.7295,2.4044,2.4494,-3.7368,-5.9547
29308,146.5350,-0.1538,6.7212,2.4347,2.4637,-3.7674,-5.9269
29309,146.5400,-0.2598,6.7528,2.4616,2.4838,-3.8527,-5.9749
29310,146.5450,-0.3723,6.7145,2.4967,2.4845,-3.9091,-5.9521
29311,146.5500,-0.4360,6.7190,2.5289,2.5118,-3.9595,-5.9659
29312,146.5550,-0.5390,6.7261,2.5680,2.5364,-4.0055,-5.9738
29313,146.5600,-0.6159,6.6994,2.6099,2.5436,-4.0444,-5.9653
29314,146.5650,-0.7347,6.6914,2.6108,2.5296,-4.0925,-6.0045
29315,146.5700,-0.8117,6.6843,2.6402,2.5313,-4.1620,-5.9457
29316,146.5750,-0.9170,6.6972,2.6759,2.5348,-4.2026,-5.9524
29317,146.5800,-1.0210,6.6914,2.6999,2.5478,-4.2204,-5.9336
29318,146.5850,-1.0989,6.6776,2.7296,2.5456,-4.2933,-5.9278
29319,146.5900,-1.1860,6.6561,2.7534,2.5572,-4.3286,-5.9137
29320,146.5950,-1.2703,6.6595,2.7806,2.5651,-4.3316,-5.8593
29321,146.6000,-1.3232,6.6309,2.7909,2.5634,-4.3863,-5.8815
29322,146.6050,-1.4563,6.6207,2.8084,2.5865,-4.4142,-5.8092
29323,146.6100,-1.5220,6.6039,2.8441,2.5881,-4.4444,-5.8060
29324,146.6150,-1.6094,6.5987,2.8663,2.5826,-4.4679,-5.7296
29325,146.6200,-1.6826,6.5886,2.8988,2.6060,-4.4881,-5.7114
29326,146.6250,-1.7934,6.5428,2.8929,2.6183,-4.5321,-5.6730
29327,146.6300,-1.8736,6.5545,2.9010,2.6245,-4.5627,-5.6499
29328,146.6350,-1.9654,6.5244,2.9232,2.6398,-4.5804,-5.6191
29329,146.6400,-2.0017,6.5330,2.9392,2.6394,-4.5996,-5.5208
29330,146.6450,-2.0684,6.4528,2.9689,2.6521,-4.6382,-5.5313
29331,146.6500,-2.1142,6.4470,2.9948,2.6281,-4.6714,-5.4317
29332,146.6550,-2.1511,6.4252,3.0283,2.6417,-4.6718,-5.4276
29333,146.6600,-2.2124,6.4086,3.0236,2.6687,-4.7014,-5.3424
29334,146.6650,-2.2862,6.3371,3.0424,2.6466,-4.7349,-5.2909
29335,146.6700,-2.3537,6.3205,3.0711,2.6466,-4.7370,-5.2800
29336,146.6750,-2.3770,6.3115,3.0952,2.6401,-4.7588,-5.2036
29337,146.6800,-2.4546,6.2655,3.1174,2.6628,-4.7698,-5.1978
29338,146.6850,-2.5261,6.2025,3.1149,2.6401,-4.7762,-5.0727
29339,146.6900,-2.5911,6.2053,3.1246,2.6424,-4.8031,-5.0525
29340,146.6950,-2.6592,6.1559,3.1477,2.6667,-4.7856,-4.9816
29341,146.7000,-2.7456,6.0936,3.1450,2.6547,-4.8105,-4.9248
29342,146.7050,-2.8120,6.0804,3.1315,2.6612,-4.8159,-4.8539
29343,146.7100,-2.8580,6.0383,3.1184,2.6956,-4.7974,-4.7728
29344,146.7150,-2.9370,5.9686,3.1428,2.7041,-4.8075,-4.7248
29345,146.7200,-2.9699,5.9271,3.1515,2.6927,-4.7981,-4.6396
29346,146.7250,-3.0420,5.8891,3.1815,2.6787,-4.8118,-4.5723
29347,146.7300,-3.0877,5.8082,3.1922,2.6651,-4.8145,-4.5412
29348,146.7350,-3.1538,5.7460,3.2112,2.7122,-4.7749,-4.4513
29349,146.7400,-3.1961,5.6965,3.2234,2.7112,-4.7558,-4.4085
29350,146.7450,-3.2131,5.6560,3.2059,2.7395,-4.7249,-4.2981
29351,146.7500,-3.2801,5.6154,3.2297,2.7275,-4.7094,-4.2639
29352,146.7550,-3.3235,5.5783,3.2325,2.7336,-4.6929,-4.1224
29353,146.7600,-3.3465,5.5052,3.2316,2.7278,-4.6661,-4.0849
29354,146.7650,-3.3990,5.4226,3.2131,2.6937,-4.6328,-3.9880
29355,146.7700,-3.4580,5.3704,3.2191,2.7057,-4.6315,-3.9183
29356,146.7750,-3.4980,5.2919,3.2682,2.7223,-4.5982,-3.8222
29357,146.7800,-3.5437,5.1896,3.2081,2.7268,-4.5620,-3.7414
29358,146.7850,-3.5867,5.0959,3.2053,2.7242,-4.5223,-3.6960
29359,146.7900,-3.6419,5.0038,3.2241,2.7171,-4.4945,-3.5707
29360,146.7950,-3.6666,4.9105,3.2579,2.7317,-4.4565,-3.5033
29361,146.8000,-3.7070,4.8534,3.2597,2.7509,-4.4347,-3.3880
29362,146.8050,-3.7497,4.7333,3.2444,2.7145,-4.4377,-3.3405
29363,146.8100,-3.7988,4.6314,3.2494,2.7301,-4.3726,-3.2213
29364,146.8150,-3.8048,4.5644,3.2506,2.7470,-4.3316,-3.1220
29365,146.8200,-3.8682,4.4711,3.2356,2.7392,-4.2856,-3.0488
29366,146.8250,-3.8923,4.3934,3.2566,2.7505,-4.2339,-2.9516
29367,146.8300,-3.9119,4.2783,3.2650,2.7285,-4.1566,-2.8626
29368,146.8350,-3.9563,4.1785,3.2910,2.7466,-4.0790,-2.7416
29369,146.8400,-3.9736,4.0538,3.2794,2.7093,-4.0226,-2.7164
29370,146.8450,-4.0071,3.9663,3.2747,2.7249,-3.9779,-2.5721
29371,146.8500,-4.0257,3.8678,3.2735,2.7450,-3.9242,-2.5053
29372,146.8550,-4.0623,3.7591,3.2807,2.7632,-3.8782,-2.3855
29373,146.8600,-4.0769,3.6949,3.2801,2.7294,-3.8016,-2.2812
29374,146.8650,-4.0982,3.6120,3.2854,2.7336,-3.7466,-2.2309
29375,146.8700,-4.0955,3.4843,3.2822,2.7382,-3.7106,-2.0730
29376,146.8750,-4.0809,3.3823,3.2951,2.7499,-3.6425,-1.9711
29377,146.8800,-4.1172,3.2672,3.3001,2.7525,-3.5719,-1.8135
29378,146.8850,-4.1233,3.1428,3.2857,2.7333,-3.5222,-1.7479
29379,146.8900,-4.1375,3.0311,3.2769,2.7239,-3.4601,-1.6044
29380,146.8950,-4.1663,2.9509,3.2994,2.7600,-3.4070,-1.4823
29381,146.9000,-4.1643,2.8408,3.2841,2.7642,-3.3506,-1.3842
29382,146.9050,-4.1772,2.7019,3.2778,2.7431,-3.2720,-1.1997
29383,146.9100,-4.1477,2.5835,3.2885,2.7655,-3.2143,-1.1185
29384,146.9150,-4.1382,2.4708,3.3016,2.7395,-3.1592,-0.9396
29385,146.9200,-4.1077,2.3332,3.2972,2.7502,-3.0880,-0.8585
29386,146.9250,-4.1043,2.2163,3.2825,2.7291,-3.0222,-0.7047
29387,146.9300,-4.1175,2.0667,3.2650,2.7142,-2.9295,-0.5653
29388,146.9350,-4.0809,1.9114,3.2829,2.7285,-2.8502,-0.4455
29389,146.9400,-4.0728,1.7880,3.2832,2.7460,-2.7636,-0.3011
29390,146.9450,-4.0278,1.6250,3.2613,2.7177,-2.6914,-0.1799
29391,146.9500,-4.0030,1.4742,3.2597,2.7320,-2.6155,-0.0179
29392,146.9550,-3.9827,1.3339,3.2616,2.7249,-2.5255,0.0908
29393,146.9600,-3.9302,1.2053,3.2572,2.7278,-2.4351,0.2726
29394,146.9650,-3.9055,1.0251,3.2616,2.7317,-2.3340,0.3549
29395,146.9700,-3.8929,0.8853,3.2947,2.7047,-2.2665,0.5108
29396,146.9750,-3.8492,0.7343,3.2822,2.7096,-2.1809,0.6314
29397,146.9800,-3.8208,0.5615,3.2666,2.7119,-2.0687,0.7758
29398,146.9850,-3.8082,0.4252,3.2672,2.6947,-1.9962,0.9219
29399,146.9900,-3.7462,0.3042,3.2641,2.7064,-1.8790,1.0383
29400,146.9950,-3.6934,0.1559,3.2410,2.7151,-1.7789,1.2620
29401,147.0000,-3.6341,0.0730,3.2203,2.6914,-1.6808,1.3279
29402,147.0050,-3.5935,-0.0811,3.2141,2.6830,-1.5855,1.4913
29403,147.0100,-3.5362,-0.2162,3.1959,2.6687,-1.4787,1.6053
29404,147.0150,-3.5135,-0.3448,3.1969,2.6888,-1.3813,1.7638
29405,147.0200,-3.4783,-0.4381,3.1944,2.6995,-1.2899,1.8836
29406,147.0250,-3.4309,-0.5821,3.1859,2.6817,-1.1882,1.9975
29407,147.0300,-3.3804,-0.7141,3.1656,2.6560,-1.0548,2.1885
29408,147.0350,-3.3374,-0.8614,3.1612,2.6573,-0.9252,2.2807
29409,147.0400,-3.2798,-0.9993,3.1618,2.6671,-0.7973,2.4501
29410,147.0450,-3.1900,-1.0908,3.1368,2.6739,-0.6804,2.4992
29411,147.0500,-3.1575,-1.2304,3.1071,2.6632,-0.5635,2.6966
29412,147.0550,-3.1274,-1.3317,3.1034,2.6664,-0.4584,2.7611
29413,147.0600,-3.0372,-1.4423,3.0733,2.6739,-0.3412,2.9046
29414,147.0650,-2.9756,-1.6173,3.0621,2.6547,-0.2210,3.0367
29415,147.0700,-2.9200,-1.7062,3.0580,2.6550,-0.0896,3.1465
29416,147.0750,-2.8309,-1.8201,3.0364,2.6791,0.0215,3.2420
29417,147.0800,-2.7700,-1.9519,2.9783,2.6700,0.1673,3.2737
29418,147.0850,-2.7107,-2.0252,2.9717,2.6580,0.2945,3.3824
29419,147.0900,-2.6626,-2.1523,2.9526,2.6485,0.3970,3.4122
29420,147.0950,-2.5921,-2.2333,2.9554,2.6505,0.5535,3.5543
29421,147.1000,-2.5508,-2.3448,2.9392,2.6274,0.6851,3.6217
29422,147.1050,-2.4671,-2.4764,2.9007,2.6427,0.8245,3.6882
29423,147.1100,-2.3713,-2.5636,2.8879,2.6238,0.9474,3.7786
29424,147.1150,-2.2910,-2.6376,2.8516,2.6310,1.0985,3.8029
29425,147.1200,-2.2212,-2.7076,2.8394,2.6427,1.2349,3.9160
29426,147.1250,-2.1636,-2.8332,2.7988,2.6297,1.3319,3.9283
29427,147.1300,-2.1098,-2.9657,2.7781,2.6053,1.4266,4.0086
29428,147.1350,-2.0349,-3.0020,2.7347,2.6313,1.5808,3.9881
29429,147.1400,-1.9892,-3.1254,2.7127,2.6121,1.7534,4.0774
29430,147.1450,-1.9346,-3.2055,2.6574,2.5930,1.8813,4.0604
29431,147.1500,-1.9052,-3.2478,2.6371,2.5764,2.0126,4.1193
29432,147.1550,-1.8703,-3.3264,2.5911,2.5689,2.1402,4.1322
29433,147.1600,-1.8072,-3.3881,2.5595,2.5884,2.2954,4.1389
29434,147.1650,-1.7510,-3.4670,2.4851,2.5602,2.4314,4.1998
29435,147.1700,-1.6612,-3.5401,2.4785,2.5498,2.5846,4.1594
29436,147.1750,-1.5803,-3.6420,2.4313,2.5485,2.6856,4.2631
29437,147.1800,-1.4956,-3.6951,2.4007,2.5605,2.8136,4.2195
29438,147.1850,-1.3997,-3.7802,2.3597,2.5270,2.9348,4.3032
29439,147.1900,-1.3225,-3.8584,2.3268,2.5338,3.0624,4.2889
29440,147.1950,-1.2280,-3.9195,2.2859,2.5247,3.1984,4.3378
29441,147.2000,-1.1555,-3.9683,2.2390,2.5241,3.3002,4.3633
29442,147.2050,-1.1179,-4.0552,2.1576,2.5004,3.4117,4.3525
29443,147.2100,-1.0251,-4.1116,2.0845,2.4972,3.5252,4.4137
29444,147.2150,-0.9370,-4.1540,2.0613,2.4650,3.6471,4.3733
29445,147.2200,-0.8489,-4.2362,1.9587,2.4591,3.7405,4.4324
29446,147.2250,-0.7663,-4.3093,1.9322,2.4176,3.8187,4.4234
29447,147.2300,-0.6694,-4.3329,1.8956,2.4179,3.9164,4.4629
29448,147.2350,-0.5844,-4.4327,1.8058,2.4276,3.9893,4.4462
29449,147.2400,-0.5051,-4.4966,1.7705,2.4136,4.0706,4.4667
29450,147.2450,-0.4001,-4.5764,1.6810,2.3828,4.1236,4.4819
29451,147.2500,-0.3570,-4.6157,1.6019,2.3448,4.1730,4.4855
29452,147.2550,-0.2801,-4.6595,1.5281,2.3415,4.2496,4.5027
29453,147.2600,-0.2219,-4.7031,1.4552,2.3461,4.2922,4.5086
29454,147.2650,-0.1447,-4.7449,1.3758,2.3116,4.3160,4.5432
29455,147.2700,-0.0366,-4.8090,1.3076,2.2834,4.3416,4.5230
29456,147.2750,0.0437,-4.8606,1.2423,2.2743,4.3805,4.5581
29457,147.2800,0.1592,-4.9079,1.1678,2.2425,4.4067,4.5297
29458,147.2850,0.2385,-4.9438,1.0677,2.2155,4.4554,4.5982
29459,147.2900,0.3255,-4.9757,1.0208,2.1924,4.4769,4.5701
29460,147.2950,0.4346,-5.0380,0.9358,2.1388,4.5061,4.5900
29461,147.3000,0.5142,-5.0285,0.8723,2.1054,4.5350,4.5730
29462,147.3050,0.6748,-5.1255,0.7419,2.0563,4.5793,4.6240
29463,147.3100,0.7368,-5.1722,0.6771,1.9673,4.5773,4.5786
29464,147.3150,0.8296,-5.1924,0.6133,1.9712,4.5981,4.6372
29465,147.3200,0.9224,-5.2197,0.5192,1.9146,4.6193,4.6146
29466,147.3250,1.0203,-5.2937,0.4078,1.8796,4.6579,4.6301
29467,147.3300,1.0738,-5.3088,0.2871,1.8523,4.6801,4.6087
29468,147.3350,1.1409,-5.3443,0.2049,1.8198,4.6968,4.6445
29469,147.3400,1.2388,-5.3756,0.0870,1.7600,4.7153,4.6481
29470,147.3450,1.3215,-5.3904,-0.0356,1.7262,4.7277,4.6430
29471,147.3500,1.4075,-5.3803,-0.1417,1.6700,4.7334,4.6477
29472,147.3550,1.4878,-5.4321,-0.2155,1.6639,4.7721,4.6358
29473,147.3600,1.5616,-5.4536,-0.3287,1.5849,4.7728,4.6697
29474,147.3650,1.6287,-5.4978,-0.4519,1.5053,4.7939,4.6228
29475,147.3700,1.7182,-5.5110,-0.5836,1.4128,4.8053,4.6820
29476,147.3750,1.7862,-5.4941,-0.6718,1.3497,4.8187,4.6507
29477,147.3800,1.8899,-5.5079,-0.7853,1.2649,4.8432,4.6759
29478,147.3850,1.9492,-5.5230,-0.9033,1.1581,4.8641,4.6424
29479,147.3900,2.0139,-5.5144,-1.0227,1.0456,4.8584,4.6849
29480,147.3950,2.0766,-5.5549,-1.1406,0.9225,4.8768,4.6185
29481,147.4000,2.1365,-5.5165,-1.2689,0.8394,4.8815,4.6668
29482,147.4050,2.1992,-5.5690,-1.3652,0.7484,4.8859,4.6498
29483,147.4100,2.2595,-5.5871,-1.4797,0.6334,4.9037,4.6835
29484,147.4150,2.3106,-5.5429,-1.6139,0.5084,4.9171,4.6439
29485,147.4200,2.3699,-5.5199,-1.6708,0.4086,4.9343,4.6624
29486,147.4250,2.4194,-5.5343,-1.7943,0.2829,4.9252,4.6422
29487,147.4300,2.4898,-5.5126,-1.9123,0.1952,4.9598,4.6413
29488,147.4350,2.5359,-5.5217,-2.0133,0.0818,4.9638,4.6586
29489,147.4400,2.5705,-5.5187,-2.1199,-0.0172,4.9655,4.6554
29490,147.4450,2.6196,-5.5015,-2.2235,-0.1546,4.9863,4.6966
29491,147.4500,2.6558,-5.5021,-2.3339,-0.2326,4.9810,4.6146
29492,147.4550,2.7137,-5.4493,-2.4074,-0.3772,4.9840,4.6709
29493,147.4600,2.7744,-5.4349,-2.5065,-0.4762,4.9954,4.6392
29494,147.4650,2.8127,-5.4484,-2.5969,-0.6104,5.0008,4.6571
29495,147.4700,2.8550,-5.4288,-2.7004,-0.6906,4.9883,4.6264
29496,147.4750,2.8865,-5.4082,-2.7808,-0.8241,5.0112,4.6618
29497,147.4800,2.8872,-5.3876,-2.8775,-0.9232,5.0138,4.6275
29498,147.4850,2.9261,-5.3477,-2.9920,-1.0258,5.0061,4.6058
29499,147.4900,2.9685,-5.3419,-3.0464,-1.1490,5.0028,4.6310
29500,147.4950,3.0054,-5.2860,-3.1218,-1.2243,5.0001,4.6041
29501,147.5000,3.0234,-5.2228,-3.1859,-1.2708,5.0283,4.6539
29502,147.5050,3.0776,-5.1758,-3.2619,-1.3838,5.0142,4.6082
29503,147.5100,3.1057,-5.1344,-3.3260,-1.4741,5.0102,4.6343
29504,147.5150,3.1409,-5.1249,-3.4018,-1.5498,5.0296,4.5964
29505,147.5200,3.1795,-5.0521,-3.4715,-1.6349,5.0138,4.6340
29506,147.5250,3.2073,-4.9769,-3.5234,-1.7223,5.0024,4.6170
29507,147.5300,3.2351,-4.9401,-3.5900,-1.7979,5.0340,4.6331
29508,147.5350,3.2253,-4.8907,-3.6576,-1.8707,5.0330,4.6146
29509,147.5400,3.2734,-4.8222,-3.7158,-1.9315,5.0192,4.5909
29510,147.5450,3.2815,-4.7891,-3.7908,-2.0386,5.0327,4.5839
29511,147.5500,3.2940,-4.6792,-3.8650,-2.1049,5.0377,4.5704
29512,147.5550,3.3008,-4.6405,-3.8997,-2.1715,5.0179,4.5789
29513,147.5600,3.3320,-4.5798,-3.9272,-2.2325,5.0320,4.5373
29514,147.5650,3.3709,-4.5236,-3.9907,-2.3027,5.0511,4.5784
29515,147.5700,3.3862,-4.4370,-4.0417,-2.3858,5.0468,4.5086
29516,147.5750,3.3963,-4.3630,-4.0420,-2.4053,5.0448,4.5690
29517,147.5800,3.4295,-4.3075,-4.0705,-2.4667,5.0444,4.5203
29518,147.5850,3.4360,-4.2415,-4.1096,-2.5135,5.0226,4.5218
29519,147.5900,3.4238,-4.1310,-4.1334,-2.5421,5.0327,4.5370
29520,147.5950,3.4516,-4.0585,-4.1687,-2.6207,5.0283,4.5168
29521,147.6000,3.4698,-3.9858,-4.1768,-2.6385,5.0212,4.5256
29522,147.6050,3.4756,-3.9192,-4.2391,-2.7129,5.0367,4.4902
29523,147.6100,3.4370,-3.8176,-4.2566,-2.7578,5.0250,4.5065
29524,147.6150,3.5088,-3.7730,-4.2848,-2.7471,5.0206,4.4547
29525,147.6200,3.5169,-3.7055,-4.2904,-2.7883,5.0172,4.5001
29526,147.6250,3.4942,-3.6325,-4.3361,-2.8269,4.9927,4.4304
29527,147.6300,3.4831,-3.5306,-4.3486,-2.8711,4.9981,4.4585
29528,147.6350,3.4908,-3.4385,-4.3633,-2.8646,5.0088,4.4321
29529,147.6400,3.4607,-3.3249,-4.3702,-2.9101,4.9977,4.4377
29530,147.6450,3.4783,-3.2291,-4.4049,-2.9455,4.9678,4.4151
29531,147.6500,3.5261,-3.1643,-4.3899,-2.9663,4.9561,4.3811
29532,147.6550,3.5088,-3.0594,-4.4108,-2.9776,4.9618,4.3788
29533,147.6600,3.5153,-2.9805,-4.4265,-2.9744,4.9618,4.3399
29534,147.6650,3.5488,-2.8307,-4.4452,-2.9945,4.9376,4.3657
29535,147.6700,3.5539,-2.7196,-4.4549,-3.0358,4.9376,4.2801
29536,147.6750,3.5261,-2.6502,-4.4518,-3.0267,4.9249,4.3320
29537,147.6800,3.5359,-2.5065,-4.4662,-3.0523,4.9114,4.2479
29538,147.6850,3.5613,-2.3706,-4.4825,-3.0420,4.9249,4.2754
29539,147.6900,3.5796,-2.2557,-4.4606,-3.0387,4.8859,4.2207
29540,147.6950,3.5613,-2.1105,-4.4731,-3.0471,4.9161,4.2084
29541,147.7000,3.5837,-1.9979,-4.4659,-3.0611,4.8987,4.2224
29542,147.7050,3.5532,-1.8874,-4.4452,-3.0715,4.8715,4.1296
29543,147.7100,3.5610,-1.7563,-4.4459,-3.0634,4.8594,4.1477
29544,147.7150,3.5616,-1.6191,-4.4240,-3.0507,4.8544,4.0806
29545,147.7200,3.5915,-1.4690,-4.4102,-3.0449,4.8600,4.0929
29546,147.7250,3.5884,-1.3845,-4.4018,-3.0614,4.8238,4.0186
29547,147.7300,3.5894,-1.2832,-4.3958,-3.0010,4.8124,3.9886
29548,147.7350,3.5874,-1.1273,-4.3986,-3.0352,4.7899,3.9544
29549,147.7400,3.5864,-1.0168,-4.3711,-2.9877,4.7959,3.9266
29550,147.7450,3.5559,-0.8731,-4.3780,-3.0039,4.7563,3.8914
29551,147.7500,3.5860,-0.7049,-4.3454,-2.9874,4.7368,3.7857
29552,147.7550,3.5888,-0.5551,-4.3386,-2.9708,4.7291,3.7839
29553,147.7600,3.5942,-0.4246,-4.3107,-2.9429,4.7261,3.6999
29554,147.7650,3.5779,-0.3202,-4.3079,-2.9331,4.6834,3.6600
29555,147.7700,3.5593,-0.1860,-4.2788,-2.9098,4.6676,3.5516
29556,147.7750,3.5630,-0.0593,-4.2463,-2.9020,4.6575,3.5264
29557,147.7800,3.5430,0.0552,-4.2163,-2.8529,4.6428,3.4518
29558,147.7850,3.5586,0.2109,-4.1778,-2.8682,4.5854,3.3150
29559,147.7900,3.5454,0.3303,-4.1750,-2.8023,4.5891,3.2757
29560,147.7950,3.5671,0.4949,-4.1503,-2.7772,4.5612,3.1460
29561,147.8000,3.5677,0.6849,-4.1043,-2.7516,4.5524,3.1149
29562,147.8050,3.5650,0.8178,-4.0990,-2.7383,4.5125,2.9737
29563,147.8100,3.5735,1.0349,-4.0621,-2.6941,4.4819,2.8938
29564,147.8150,3.5823,1.1724,-4.0120,-2.6665,4.4490,2.7362
29565,147.8200,3.5627,1.3750,-3.9760,-2.6441,4.4107,2.6436
29566,147.8250,3.5366,1.4908,-3.9313,-2.6103,4.3960,2.5516
29567,147.8300,3.5407,1.6645,-3.9038,-2.5736,4.3630,2.3777
29568,147.8350,3.5356,1.8021,-3.8697,-2.5661,4.3200,2.2942
29569,147.8400,3.5298,1.9544,-3.8071,-2.5463,4.3036,2.1108
29570,147.8450,3.5386,2.0901,-3.7430,-2.5158,4.2250,2.0188
29571,147.8500,3.5251,2.1840,-3.7442,-2.4534,4.1763,1.8343
29572,147.8550,3.5176,2.3261,-3.6288,-2.4131,4.1408,1.7737
29573,147.8600,3.5271,2.4588,-3.5453,-2.3488,4.0904,1.5810
29574,147.8650,3.5308,2.5564,-3.4928,-2.3115,4.0319,1.4931
29575,147.8700,3.5054,2.6651,-3.4277,-2.2832,3.9722,1.3396
29576,147.8750,3.5000,2.7667,-3.3636,-2.2384,3.9178,1.1694
29577,147.8800,3.5007,2.9092,-3.3113,-2.1855,3.8237,1.0233
29578,147.8850,3.4858,2.9954,-3.2478,-2.1413,3.7421,0.8616
29579,147.8900,3.4685,3.1164,-3.1900,-2.0783,3.6286,0.7729
29580,147.8950,3.4722,3.1999,-3.1318,-2.0091,3.5668,0.5878
29581,147.9000,3.4929,3.2841,-3.0799,-1.9048,3.4644,0.4800
29582,147.9050,3.4495,3.4044,-3.0111,-1.8460,3.3653,0.2735
29583,147.9100,3.4532,3.5021,-2.9363,-1.7888,3.2495,0.2018
29584,147.9150,3.4319,3.5567,-2.8287,-1.7054,3.1272,0.0123
29585,147.9200,3.4170,3.6783,-2.7514,-1.6105,3.0201,-0.1157
29586,147.9250,3.3984,3.7800,-2.6604,-1.5647,2.8905,-0.2660
29587,147.9300,3.3855,3.8721,-2.5882,-1.5140,2.7733,-0.3837
29588,147.9350,3.3499,3.9768,-2.5231,-1.4319,2.6665,-0.5249
29589,147.9400,3.3371,4.0501,-2.4171,-1.3617,2.5610,-0.6833
29590,147.9450,3.3093,4.1807,-2.3749,-1.3344,2.4368,-0.7873
29591,147.9500,3.3164,4.2374,-2.3017,-1.2305,2.3085,-0.9627
29592,147.9550,3.2849,4.3083,-2.2113,-1.1512,2.2047,-1.0503
29593,147.9600,3.2818,4.4137,-2.1396,-1.0593,2.0986,-1.2269
29594,147.9650,3.2588,4.5239,-2.0555,-0.9804,1.9623,-1.3125
29595,147.9700,3.2310,4.6022,-1.9598,-0.8751,1.8266,-1.4758
29596,147.9750,3.2168,4.6756,-1.8644,-0.7787,1.6906,-1.5742
29597,147.9800,3.1822,4.8021,-1.7599,-0.6539,1.5515,-1.6706
29598,147.9850,3.1457,4.8592,-1.6808,-0.6114,1.4448,-1.8513
29599,147.9900,3.1382,4.9731,-1.5907,-0.5503,1.3077,-1.9189
29600,147.9950,3.1020,5.0167,-1.5103,-0.4749,1.2211,-2.0830
29601,148.0000,3.0955,5.1100,-1.4249,-0.4074,1.1059,-2.1421
29602,148.0050,3.0525,5.2219,-1.3424,-0.3080,0.9796,-2.2930
29603,148.0100,3.0478,5.2817,-1.2585,-0.2261,0.8570,-2.3661
29604,148.0150,3.0288,5.3505,-1.1510,-0.1589,0.7096,-2.5179
29605,148.0200,2.9803,5.4039,-1.0546,-0.0614,0.6106,-2.5855
29606,148.0250,2.9363,5.4831,-0.9730,-0.0072,0.4742,-2.7126
29607,148.0300,2.9038,5.5418,-0.8717,0.1172,0.3600,-2.8113
29608,148.0350,2.8909,5.6056,-0.7991,0.1939,0.2321,-2.9095
29609,148.0400,2.8513,5.6922,-0.6865,0.3073,0.1253,-3.0166
29610,148.0450,2.7991,5.7159,-0.5833,0.3719,-0.0054,-3.0623
29611,148.0500,2.7812,5.7536,-0.5023,0.4609,-0.1068,-3.2313
29612,148.0550,2.7503,5.8209,-0.3928,0.5512,-0.2126,-3.3115
29613,148.0600,2.7290,5.8675,-0.3071,0.6750,-0.3274,-3.4167
29614,148.0650,2.6880,5.8939,-0.2183,0.7549,-0.4523,-3.4406
29615,148.0700,2.6386,5.9440,-0.1279,0.8644,-0.5558,-3.5906
29616,148.0750,2.6111,5.9993,-0.0400,0.9625,-0.6582,-3.6269
29617,148.0800,2.5969,6.0143,0.0044,1.0336,-0.7784,-3.7265
29618,148.0850,2.5427,6.0604,0.0744,1.1142,-0.8863,-3.8047
29619,148.0900,2.5044,6.0754,0.1961,1.1740,-0.9904,-3.8633
29620,148.0950,2.4454,6.1169,0.2837,1.2341,-1.1082,-3.9567
29621,148.1000,2.4204,6.1835,0.3659,1.3153,-1.2046,-4.0050
29622,148.1050,2.3408,6.2124,0.4616,1.3578,-1.3269,-4.1251
29623,148.1100,2.3045,6.2431,0.5320,1.4884,-1.3900,-4.1573
29624,148.1150,2.2862,6.2962,0.6158,1.5443,-1.4840,-4.2577
